"X","Y","Z","K","delta_l","se","d","CI_alt","CI_ust","p_boot","p_binom","poz_dl","ocr50","kriter2","CV0","CV1","OS","OCR","mi_ihlal","r_MI_dl","boot_gecti","binom_gecti","karar","mekanizma","etiket","r_XZ","r_ZY","maxZ","etk_p","C2","taban_ok"
"MEMNUNIYET","GUV_Saglayici","ERS",6,-0.276,0.328,-0.342,-0.926,0.39,0.8001,0.8906,2,2,2,3.8,6.7,0,0.444,6,-0.321,FALSE,FALSE,"Degil","Yok","olcek_Z",0.554,0.617,0.617,0.1559,"kaldi",FALSE
"MEMNUNIYET","GUV_Odeyici","ERS",6,0.665,0.819,0.329,-0.851,2.353,0.2083,0.6562,3,3,3,3.8,5,0,0.533,6,-0.639,FALSE,FALSE,"Degil","Yok","olcek_Z",0.554,0.569,0.569,0.3512,"kaldi",FALSE
"MEMNUNIYET","GUVEN","ERS",6,0.656,0.615,0.425,-0.523,1.898,0.1432,0.3437,4,4,4,3.5,4.7,0,0.667,6,-0.48,FALSE,FALSE,"Degil","Yok","olcek_Z",0.554,0.612,0.612,0.3247,"kaldi",FALSE
"MEMNUNIYET","SOY_index","ERS",6,-0.444,0.292,-0.635,-1.019,0.081,0.9358,0.8906,2,2,2,7,11.1,0,0.311,6,-0.14,FALSE,FALSE,"Degil","Yok","olcek_Z",0.554,0.413,0.554,0.3334,"kaldi",FALSE
"MEMNUNIYET","GUV_Saglayici","KAB",6,-1.119,0.336,-1.358,-1.619,-0.365,0.9996,0.9844,1,1,1,3.8,13.2,0,0.167,6,0.028,FALSE,FALSE,"Degil","Yok","olcek_Z",0.632,0.717,0.717,0,"kaldi",FALSE
"MEMNUNIYET","GUV_Odeyici","KAB",6,-0.855,0.446,-0.767,-1.658,0.111,0.9724,0.9844,1,1,1,3.8,11.3,0,0.222,6,-0.517,FALSE,FALSE,"Degil","Yok","olcek_Z",0.632,0.666,0.666,0.0006,"kaldi",FALSE
"MEMNUNIYET","GUVEN","KAB",6,-0.799,0.437,-0.741,-1.484,0.136,0.9663,0.9844,1,1,1,3.5,10.9,0,0.167,6,-0.152,FALSE,FALSE,"Degil","Yok","olcek_Z",0.632,0.716,0.716,0.0002,"kaldi",FALSE
"MEMNUNIYET","SOY_index","KAB",6,-1.05,0.461,-0.951,-1.91,-0.205,0.9886,0.9844,1,1,1,7,12.6,0,0.233,6,0.611,FALSE,FALSE,"Degil","Yok","olcek_Z",0.632,0.453,0.632,0.9592,"kaldi",FALSE
"MEMNUNIYET","GUV_Saglayici","UYG",6,-1.09,0.159,-2.846,-1.417,-0.794,1,1,0,0,0,3.8,11.7,0,0.111,6,0.066,FALSE,FALSE,"Degil","Yok","olcek_Z",0.641,0.701,0.701,0.0173,"kaldi",FALSE
"MEMNUNIYET","GUV_Odeyici","UYG",6,-0.651,0.297,-0.884,-1.19,-0.056,0.9857,0.8906,1,2,2,3.8,9.4,0,0.422,6,-0.347,FALSE,FALSE,"Degil","Yok","olcek_Z",0.641,0.655,0.655,0.0123,"kaldi",FALSE
"MEMNUNIYET","GUVEN","UYG",6,-0.928,0.194,-2.061,-1.27,-0.561,1,0.8906,0,2,2,3.5,9.8,0,0.422,6,-0.226,FALSE,FALSE,"Degil","Yok","olcek_Z",0.641,0.703,0.703,0.0287,"kaldi",FALSE
"MEMNUNIYET","SOY_index","UYG",6,-1.113,0.422,-1.097,-2.044,-0.422,0.9958,0.9844,0,1,1,7,14,0,0.144,6,0.589,FALSE,FALSE,"Degil","Yok","olcek_Z",0.641,0.472,0.641,0.2804,"kaldi",FALSE
"MEMNUNIYET","GUV_Saglayici","ULS",6,-0.85,0.161,-2.126,-1.186,-0.566,1,1,0,0,0,3.8,9,0,0.144,6,-0.002,FALSE,FALSE,"Degil","Yok","olcek_Z",0.614,0.633,0.633,0.0027,"kaldi",FALSE
"MEMNUNIYET","GUV_Odeyici","ULS",6,-0.5,0.361,-0.565,-1.16,0.22,0.9166,0.6562,2,3,3,3.8,8.3,0,0.544,6,-0.255,FALSE,FALSE,"Degil","Yok","olcek_Z",0.614,0.583,0.614,0.003,"kaldi",FALSE
"MEMNUNIYET","GUVEN","ULS",6,-0.797,0.2,-1.659,-1.201,-0.395,1,0.9844,0,1,1,3.5,8.3,0,0.311,6,-0.183,FALSE,FALSE,"Degil","Yok","olcek_Z",0.614,0.633,0.633,0.0018,"kaldi",FALSE
"MEMNUNIYET","SOY_index","ULS",6,-1.075,0.478,-0.945,-2.066,-0.252,0.9877,0.9844,0,1,1,7,11.2,0,0.244,6,0.776,FALSE,FALSE,"Degil","Yok","olcek_Z",0.614,0.429,0.614,0.3301,"kaldi",FALSE
"MEMNUNIYET","GUV_Saglayici","ERISIM",6,-1.409,0.188,-3.118,-1.696,-1.005,1,0.9844,0,1,1,3.8,16.7,0,0.167,6,-0.074,FALSE,FALSE,"Degil","Yok","olcek_Z",0.686,0.756,0.756,0.0001,"kaldi",FALSE
"MEMNUNIYET","GUV_Odeyici","ERISIM",6,-1.047,0.27,-1.651,-1.519,-0.489,0.9999,0.9844,1,1,1,3.8,12.7,0,0.222,6,-0.657,FALSE,FALSE,"Degil","Yok","olcek_Z",0.686,0.695,0.695,0.0007,"kaldi",FALSE
"MEMNUNIYET","GUVEN","ERISIM",6,-1.125,0.253,-1.846,-1.54,-0.581,1,0.9844,1,1,1,3.5,13.1,0,0.167,6,-0.335,FALSE,FALSE,"Degil","Yok","olcek_Z",0.686,0.754,0.754,0.0004,"kaldi",FALSE
"MEMNUNIYET","SOY_index","ERISIM",6,-1.184,0.436,-1.108,-2.132,-0.45,0.9967,0.9844,1,1,1,7,16.3,0,0.233,6,0.513,FALSE,FALSE,"Degil","Yok","olcek_Z",0.686,0.498,0.686,0.7723,"kaldi",FALSE
"ERISIM","GUV_Saglayici","MTT",6,-1.206,0.271,-1.789,-1.7,-0.652,1,0.9844,0,1,1,4.4,18.4,0,0.222,4,-0.245,FALSE,FALSE,"Degil","Yok","olcek_Z",0.688,0.73,0.73,0.002,"kaldi",FALSE
"ERISIM","GUV_Odeyici","MTT",6,-1.553,0.378,-1.628,-2.386,-0.877,1,0.9844,0,1,1,4.2,19.4,0,0.278,4,-0.371,FALSE,FALSE,"Degil","Yok","olcek_Z",0.688,0.687,0.688,0.0007,"kaldi",FALSE
"ERISIM","GUVEN","MTT",6,-1.058,0.476,-0.886,-1.861,-0.024,0.9869,0.9844,1,1,1,4,17.7,0,0.222,4,0.044,FALSE,FALSE,"Degil","Yok","olcek_Z",0.688,0.734,0.734,0.0024,"kaldi",FALSE
"ERISIM","SOY_index","MTT",6,-1.464,0.181,-3.421,-1.835,-1.14,1,0.9844,0,1,1,9.2,36.3,0,0.2,4,-0.313,FALSE,FALSE,"Degil","Yok","olcek_Z",0.688,0.533,0.688,0.1679,"kaldi",FALSE
"ERISIM","GUV_Saglayici","FCV",6,-0.459,0.445,-0.415,-1.074,0.533,0.8492,0.8906,1,2,2,4.4,10.7,0,0.278,4,0.183,FALSE,FALSE,"Degil","Yok","olcek_Z",0.587,0.655,0.655,0,"kaldi",FALSE
"ERISIM","GUV_Odeyici","FCV",6,-0.724,0.47,-0.645,-1.547,0.279,0.9385,0.8906,1,2,2,4.2,10.1,0,0.444,4,-0.655,FALSE,FALSE,"Degil","Yok","olcek_Z",0.587,0.646,0.646,0,"kaldi",FALSE
"ERISIM","GUVEN","FCV",6,-0.622,0.303,-0.872,-1.127,0.012,0.98,0.8906,2,2,2,4,9.8,0,0.389,4,-0.179,FALSE,FALSE,"Degil","Yok","olcek_Z",0.587,0.674,0.674,0,"kaldi",FALSE
"ERISIM","SOY_index","FCV",6,-0.78,0.253,-1.183,-1.295,-0.299,0.999,0.8906,1,2,2,9.2,19.9,0,0.356,4,-0.016,FALSE,FALSE,"Degil","Yok","olcek_Z",0.587,0.467,0.587,0.1089,"kaldi",FALSE
"ERISIM","GUV_Saglayici","RNS",6,-0.872,0.144,-2.594,-1.128,-0.557,1,0.9844,0,1,1,4.4,11.6,0,0.222,4,-0.026,FALSE,FALSE,"Degil","Yok","olcek_Z",0.611,0.679,0.679,0,"kaldi",FALSE
"ERISIM","GUV_Odeyici","RNS",6,-0.551,0.538,-0.416,-1.552,0.559,0.8474,0.6562,2,3,3,4.2,9.9,0,0.567,4,-0.352,FALSE,FALSE,"Degil","Yok","olcek_Z",0.611,0.662,0.662,0,"kaldi",FALSE
"ERISIM","GUVEN","RNS",6,-0.738,0.232,-1.287,-1.168,-0.248,0.9993,0.6562,1,3,3,4,10.2,0,0.444,4,-0.438,FALSE,FALSE,"Degil","Yok","olcek_Z",0.611,0.695,0.695,0,"kaldi",FALSE
"ERISIM","SOY_index","RNS",6,-0.79,0.22,-1.439,-1.246,-0.408,0.9998,0.8906,0,2,2,9.2,21.2,0,0.378,4,0.211,FALSE,FALSE,"Degil","Yok","olcek_Z",0.611,0.516,0.611,0.1058,"kaldi",FALSE
"ERISIM","GUV_Saglayici","ILT",6,-1.192,0.213,-2.292,-1.547,-0.734,1,0.9844,0,1,1,4.4,16.7,0,0.167,4,0.002,FALSE,FALSE,"Degil","Yok","olcek_Z",0.68,0.739,0.739,0.0002,"kaldi",FALSE
"ERISIM","GUV_Odeyici","ILT",6,-0.859,0.659,-0.518,-2.008,0.633,0.9038,0.9844,1,1,1,4.2,13.8,0,0.222,4,-0.633,FALSE,FALSE,"Degil","Yok","olcek_Z",0.68,0.735,0.735,0.0033,"kaldi",FALSE
"ERISIM","GUVEN","ILT",6,-1.179,0.235,-2.073,-1.616,-0.7,1,0.9844,0,1,1,4,14.9,0,0.167,4,-0.209,FALSE,FALSE,"Degil","Yok","olcek_Z",0.68,0.758,0.758,0.0011,"kaldi",FALSE
"ERISIM","SOY_index","ILT",6,-1.619,0.197,-3.409,-2.061,-1.27,1,0.9844,0,1,1,9.2,44.9,0,0.2,4,0.157,FALSE,FALSE,"Degil","Yok","olcek_Z",0.68,0.567,0.68,0.952,"kaldi",FALSE
"ERISIM","GUV_Saglayici","MEMNUNIYET",6,-1.265,0.159,-3.285,-1.56,-0.923,1,1,0,0,0,4.4,17.1,0,0,4,-0.102,FALSE,FALSE,"Degil","Yok","olcek_Z",0.686,0.743,0.743,0.0001,"kaldi",FALSE
"ERISIM","GUV_Odeyici","MEMNUNIYET",6,-1.187,0.49,-1.009,-2.118,-0.26,0.9923,0.8906,1,2,2,4.2,16.4,0,0.444,4,-0.271,FALSE,FALSE,"Degil","Yok","olcek_Z",0.686,0.726,0.726,0.0007,"kaldi",FALSE
"ERISIM","GUVEN","MEMNUNIYET",6,-1.111,0.311,-1.475,-1.695,-0.492,0.9998,0.8906,1,2,2,4,15.4,0,0.333,4,-0.358,FALSE,FALSE,"Degil","Yok","olcek_Z",0.686,0.76,0.76,0.0004,"kaldi",FALSE
"ERISIM","SOY_index","MEMNUNIYET",6,-1.362,0.284,-1.973,-1.96,-0.794,1,0.9844,0,1,1,9.2,36.3,0,0.233,4,-0.044,FALSE,FALSE,"Degil","Yok","olcek_Z",0.686,0.549,0.686,0.7723,"kaldi",FALSE
"ERISIM","MTT","GUV_Saglayici",6,-1.577,0.554,-1.124,-2.487,-0.395,0.9978,0.8906,1,2,2,3.1,21.6,0,0.344,4,-0.694,FALSE,FALSE,"Degil","Yok","olcek_Z",0.756,0.73,0.756,0,"kaldi",FALSE
"ERISIM","FCV","GUV_Saglayici",6,-1.324,0.579,-0.95,-2.286,-0.028,0.9889,0.8906,1,2,2,6.8,34.2,0,0.456,4,-0.741,FALSE,FALSE,"Degil","Yok","olcek_Z",0.756,0.655,0.756,0.7684,"kaldi",FALSE
"ERISIM","RNS","GUV_Saglayici",6,-1.917,0.425,-1.917,-2.679,-0.976,1,0.6562,0,3,3,7.2,56.6,0,0.433,4,-0.858,FALSE,FALSE,"Degil","Yok","olcek_Z",0.756,0.679,0.756,0.5425,"kaldi",FALSE
"ERISIM","ILT","GUV_Saglayici",6,-1.761,0.331,-2.18,-2.342,-1.098,1,0.8906,0,2,2,5.2,30.6,0,0.378,4,-0.678,FALSE,FALSE,"Degil","Yok","olcek_Z",0.756,0.739,0.756,0.0046,"kaldi",FALSE
"ERISIM","MEMNUNIYET","GUV_Saglayici",6,-1.691,0.373,-1.809,-2.344,-0.901,1,0.8906,1,2,2,4.6,27.4,0,0.267,4,-0.519,FALSE,FALSE,"Degil","Yok","olcek_Z",0.756,0.743,0.756,0.0192,"kaldi",FALSE
"MEMNUNIYET","ERS","GUV_Saglayici",6,-1.814,0.38,-1.967,-2.575,-1.08,1,0.9844,0,1,1,6,32.4,0,0.144,6,0.55,FALSE,FALSE,"Degil","Yok","olcek_Z",0.743,0.617,0.743,0.0055,"kaldi",FALSE
"MEMNUNIYET","KAB","GUV_Saglayici",6,-1.192,0.775,-0.653,-2.321,0.58,0.9379,0.9844,1,1,1,5,20.4,0,0.167,6,0.04,FALSE,FALSE,"Degil","Yok","olcek_Z",0.743,0.717,0.743,0.0004,"kaldi",FALSE
"MEMNUNIYET","UYG","GUV_Saglayici",6,-1.979,0.315,-2.474,-2.654,-1.389,1,0.9844,0,1,1,4.7,27,0,0.222,6,0.254,FALSE,FALSE,"Degil","Yok","olcek_Z",0.743,0.701,0.743,0,"kaldi",FALSE
"MEMNUNIYET","ULS","GUV_Saglayici",6,-1.1,0.385,-1.16,-1.893,-0.417,0.9978,0.8906,1,2,2,4.7,15.7,0,0.4,6,0.544,FALSE,FALSE,"Degil","Yok","olcek_Z",0.743,0.633,0.743,0.0557,"kaldi",FALSE
"MEMNUNIYET","ERISIM","GUV_Saglayici",6,-1.884,0.875,-0.855,-3.662,-0.172,0.9843,0.9844,1,1,1,3.9,19.5,0,0.167,6,0.445,FALSE,FALSE,"Degil","Yok","olcek_Z",0.743,0.756,0.756,0.0003,"kaldi",FALSE
"ERISIM","SOY_index","GUV_Saglayici",6,-1.325,0.218,-2.495,-1.766,-0.872,1,0.9844,0,1,1,9.2,34.8,0,0.233,4,-0.622,FALSE,FALSE,"Degil","Yok","olcek_Z",0.756,0.49,0.756,0.159,"kaldi",FALSE
"MEMNUNIYET","SOY_index","GUV_Saglayici",6,-1.086,0.39,-1.185,-2.009,-0.446,0.9973,1,0,0,0,7,13.4,0,0.144,6,0.711,FALSE,FALSE,"Degil","Yok","olcek_Z",0.743,0.49,0.743,0.5211,"kaldi",FALSE
"ERISIM","MTT","GUV_Odeyici",6,-1.947,0.257,-3.062,-2.429,-1.436,1,1,0,0,0,3.1,20.8,0,0.067,4,-0.417,FALSE,FALSE,"Degil","Yok","olcek_Z",0.695,0.687,0.695,0,"kaldi",FALSE
"ERISIM","FCV","GUV_Odeyici",6,-1.528,0.312,-1.991,-2.13,-0.905,1,0.8906,0,2,2,6.8,33.6,0,0.422,4,-0.881,FALSE,FALSE,"Degil","Yok","olcek_Z",0.695,0.646,0.695,0.5476,"kaldi",FALSE
"ERISIM","RNS","GUV_Odeyici",6,-1.692,0.368,-1.877,-2.344,-0.923,1,0.8906,0,2,2,7.2,43.2,0,0.422,4,-0.961,FALSE,FALSE,"Degil","Yok","olcek_Z",0.695,0.662,0.695,0.5888,"kaldi",FALSE
"ERISIM","ILT","GUV_Odeyici",6,-1.425,0.294,-1.942,-1.949,-0.819,1,0.9844,0,1,1,5.2,23,0,0.278,4,-0.824,FALSE,FALSE,"Degil","Yok","olcek_Z",0.695,0.735,0.735,0.0043,"kaldi",FALSE
"ERISIM","MEMNUNIYET","GUV_Odeyici",6,-1.692,0.24,-2.952,-2.146,-1.201,1,0.9844,0,1,1,4.6,25.3,0,0.2,4,-0.646,FALSE,FALSE,"Degil","Yok","olcek_Z",0.695,0.726,0.726,0.0061,"kaldi",FALSE
"MEMNUNIYET","ERS","GUV_Odeyici",6,-1.467,0.433,-1.408,-2.302,-0.603,0.9996,0.8906,0,2,2,6,24.8,0,0.344,6,0.444,FALSE,FALSE,"Degil","Yok","olcek_Z",0.726,0.569,0.726,0.0046,"kaldi",FALSE
"MEMNUNIYET","KAB","GUV_Odeyici",6,-0.539,0.706,-0.309,-1.798,1.011,0.7773,0.8906,2,2,2,5,17.4,0,0.422,6,-0.6,FALSE,FALSE,"Degil","Yok","olcek_Z",0.726,0.666,0.726,0.0001,"kaldi",FALSE
"MEMNUNIYET","UYG","GUV_Odeyici",6,-1.831,0.351,-2.102,-2.608,-1.174,1,1,0,0,0,4.7,23.5,0,0.056,6,0.113,FALSE,FALSE,"Degil","Yok","olcek_Z",0.726,0.655,0.726,0,"kaldi",FALSE
"MEMNUNIYET","ULS","GUV_Odeyici",6,-0.866,0.478,-0.715,-1.749,0.091,0.9649,0.8906,2,2,2,4.7,14.1,0,0.4,6,0.46,FALSE,FALSE,"Degil","Yok","olcek_Z",0.726,0.583,0.726,0.3738,"kaldi",FALSE
"MEMNUNIYET","ERISIM","GUV_Odeyici",6,-2.065,0.72,-1.173,-3.589,-0.679,0.9979,0.9844,1,1,1,3.9,19.5,0,0.2,6,0.505,FALSE,FALSE,"Degil","Yok","olcek_Z",0.726,0.695,0.726,0,"kaldi",FALSE
"ERISIM","SOY_index","GUV_Odeyici",6,-1.315,0.183,-3.005,-1.627,-0.914,1,1,0,0,0,9.2,34.5,0,0.178,4,-0.712,FALSE,FALSE,"Degil","Yok","olcek_Z",0.695,0.487,0.695,0.3006,"kaldi",FALSE
"MEMNUNIYET","SOY_index","GUV_Odeyici",6,-0.935,0.385,-0.946,-1.79,-0.311,0.9923,0.8906,1,1,2,7,11.8,0,0.211,6,0.616,FALSE,FALSE,"Degil","Yok","olcek_Z",0.726,0.487,0.726,0.6522,"kaldi",FALSE
"ERISIM","MTT","GUVEN",6,-1.784,0.471,-1.512,-2.581,-0.8,0.9999,0.8906,1,2,2,3.1,23.8,0,0.267,4,-0.708,FALSE,FALSE,"Degil","Yok","olcek_Z",0.754,0.734,0.754,0,"kaldi",FALSE
"ERISIM","FCV","GUVEN",6,-1.809,0.397,-1.841,-2.5,-0.94,1,0.8906,1,2,2,6.8,45.2,0,0.422,4,-0.786,FALSE,FALSE,"Degil","Yok","olcek_Z",0.754,0.674,0.754,0.9874,"kaldi",FALSE
"ERISIM","RNS","GUVEN",6,-1.961,0.495,-1.642,-2.76,-0.856,1,0.8906,1,2,2,7.2,61.4,0,0.367,4,-0.828,FALSE,FALSE,"Degil","Yok","olcek_Z",0.754,0.695,0.754,0.3275,"kaldi",FALSE
"ERISIM","ILT","GUVEN",6,-1.749,0.393,-1.864,-2.378,-0.869,1,0.8906,1,2,2,5.2,30.8,0,0.378,4,-0.639,FALSE,FALSE,"Degil","Yok","olcek_Z",0.754,0.758,0.758,0.0116,"kaldi",FALSE
"ERISIM","MEMNUNIYET","GUVEN",6,-1.286,0.78,-0.66,-2.435,0.474,0.9505,0.9844,1,1,1,4.6,29.4,0,0.233,4,-0.594,FALSE,FALSE,"Degil","Yok","olcek_Z",0.754,0.76,0.76,0.0321,"kaldi",FALSE
"MEMNUNIYET","ERS","GUVEN",6,-1.986,0.381,-2.189,-2.776,-1.231,1,0.9844,0,1,1,6,36.7,0,0.144,6,0.626,FALSE,FALSE,"Degil","Yok","olcek_Z",0.76,0.612,0.76,0.0049,"kaldi",FALSE
"MEMNUNIYET","KAB","GUVEN",6,-0.119,1.569,-0.031,-2.051,3.337,0.5304,0.8906,1,2,2,5,22.2,0,0.333,6,-0.075,FALSE,FALSE,"Degil","Yok","olcek_Z",0.76,0.716,0.76,0.0002,"kaldi",FALSE
"MEMNUNIYET","UYG","GUVEN",6,-2.128,0.391,-2.321,-2.99,-1.434,1,0.9844,0,1,1,4.7,31.1,0,0.2,6,0.256,FALSE,FALSE,"Degil","Yok","olcek_Z",0.76,0.703,0.76,0,"kaldi",FALSE
"MEMNUNIYET","ULS","GUVEN",6,-1.241,0.406,-1.23,-2.096,-0.467,0.9989,0.6562,0,3,3,4.7,17.4,0,0.433,6,0.67,FALSE,FALSE,"Degil","Yok","olcek_Z",0.76,0.633,0.76,0.1537,"kaldi",FALSE
"MEMNUNIYET","ERISIM","GUVEN",6,-2.016,0.941,-0.878,-3.885,0.008,0.9839,0.9844,1,1,1,3.9,23.4,0,0.222,6,0.441,FALSE,FALSE,"Degil","Yok","olcek_Z",0.76,0.754,0.76,0.0001,"kaldi",FALSE
"ERISIM","SOY_index","GUVEN",6,-1.43,0.207,-2.808,-1.808,-0.994,1,1,0,0,0,9.2,37.8,0,0.144,4,-0.414,FALSE,FALSE,"Degil","Yok","olcek_Z",0.754,0.506,0.754,0.1512,"kaldi",FALSE
"MEMNUNIYET","SOY_index","GUVEN",6,-0.983,0.37,-1.094,-1.801,-0.414,0.9961,1,0,0,0,7,12.9,0,0.178,6,0.641,FALSE,FALSE,"Degil","Yok","olcek_Z",0.76,0.506,0.76,0.5435,"kaldi",FALSE
"ERISIM","MTT","SOY_index",6,-0.697,0.432,-0.666,-1.469,0.156,0.9469,0.8906,1,2,2,3.1,7.9,0,0.422,4,-0.18,FALSE,FALSE,"Degil","Yok","olcek_Z",0.498,0.533,0.533,0.0022,"kaldi",FALSE
"ERISIM","FCV","SOY_index",6,-0.076,0.473,-0.065,-0.812,0.949,0.5635,0.8906,2,2,2,6.8,10.7,0,0.422,4,-0.541,FALSE,FALSE,"Degil","Yok","olcek_Z",0.498,0.467,0.498,0.4007,"kaldi",FALSE
"ERISIM","RNS","SOY_index",6,-0.256,0.28,-0.37,-0.783,0.325,0.8194,0.3437,2,4,4,7.2,12.2,0,0.678,4,-0.495,FALSE,FALSE,"Degil","Yok","olcek_Z",0.498,0.516,0.516,0.6976,"kaldi",FALSE
"ERISIM","ILT","SOY_index",6,-0.521,0.338,-0.634,-1.001,0.227,0.9383,0.9844,1,1,1,5.2,9.3,0,0.289,4,-0.408,FALSE,FALSE,"Degil","Yok","olcek_Z",0.498,0.567,0.567,0.0031,"kaldi",FALSE
"ERISIM","MEMNUNIYET","SOY_index",6,-0.225,0.681,-0.138,-1.244,1.298,0.6294,0.9844,1,1,1,4.6,9,0,0.233,4,-0.348,FALSE,FALSE,"Degil","Yok","olcek_Z",0.498,0.549,0.549,0.0319,"kaldi",FALSE
"MEMNUNIYET","ERS","SOY_index",6,-0.45,0.192,-0.946,-0.867,-0.075,0.9906,0.8906,1,2,2,6,8.5,0,0.289,6,0.459,FALSE,FALSE,"Degil","Yok","olcek_Z",0.549,0.413,0.549,0.3432,"kaldi",FALSE
"MEMNUNIYET","KAB","SOY_index",6,-0.499,0.458,-0.439,-1.412,0.38,0.862,0.8906,2,2,2,5,8.2,0,0.456,6,0.01,FALSE,FALSE,"Degil","Yok","olcek_Z",0.549,0.453,0.549,0.1771,"kaldi",FALSE
"MEMNUNIYET","UYG","SOY_index",6,-0.819,0.393,-0.819,-1.653,-0.118,0.9813,0.9844,1,1,1,4.7,9.3,0,0.2,6,0.335,FALSE,FALSE,"Degil","Yok","olcek_Z",0.549,0.472,0.549,0.1956,"kaldi",FALSE
"MEMNUNIYET","ULS","SOY_index",6,0.029,0.467,0.025,-0.709,1.035,0.4752,0.8906,2,1,2,4.7,6.3,0,0.344,6,-0.511,FALSE,FALSE,"Degil","Yok","olcek_Z",0.549,0.429,0.549,0.2728,"kaldi",FALSE
"MEMNUNIYET","ERISIM","SOY_index",6,-0.873,0.459,-0.762,-1.72,0.048,0.9715,0.9844,1,1,1,3.9,6.5,0,0.233,6,0.5,FALSE,FALSE,"Degil","Yok","olcek_Z",0.549,0.498,0.549,0.2769,"kaldi",FALSE
"ERISIM","GUV_Saglayici","SOY_index",6,-0.086,0.33,-0.11,-0.649,0.598,0.6033,0.6562,2,3,3,4.4,7,0,0.444,4,-0.6,FALSE,FALSE,"Degil","Yok","olcek_Z",0.498,0.49,0.498,0.1033,"kaldi",FALSE
"MEMNUNIYET","GUV_Saglayici","SOY_index",6,-0.316,0.356,-0.35,-0.841,0.484,0.8126,0.9844,1,1,1,3.8,7.2,0,0.256,6,-0.568,FALSE,FALSE,"Degil","Yok","olcek_Z",0.549,0.49,0.549,0.6748,"kaldi",FALSE
"ERISIM","GUV_Odeyici","SOY_index",6,-0.283,0.444,-0.272,-1.085,0.613,0.7381,0.8906,2,2,2,4.2,6.9,0,0.456,4,-0.209,FALSE,FALSE,"Degil","Yok","olcek_Z",0.498,0.487,0.498,0.1325,"kaldi",FALSE
"MEMNUNIYET","GUV_Odeyici","SOY_index",6,-0.388,0.261,-0.594,-0.845,0.207,0.9315,0.9844,1,1,1,3.8,6.2,0,0.344,6,-0.518,FALSE,FALSE,"Degil","Yok","olcek_Z",0.549,0.487,0.549,0.9108,"kaldi",FALSE
"ERISIM","GUVEN","SOY_index",6,-0.153,0.362,-0.175,-0.84,0.558,0.6634,0.8906,2,2,2,4,6.7,0,0.389,4,-0.486,FALSE,FALSE,"Degil","Yok","olcek_Z",0.498,0.506,0.506,0.1364,"kaldi",FALSE
"MEMNUNIYET","GUVEN","SOY_index",6,-0.354,0.257,-0.556,-0.768,0.22,0.9154,0.9844,1,1,1,3.5,6.1,0,0.256,6,-0.602,FALSE,FALSE,"Degil","Yok","olcek_Z",0.549,0.506,0.549,0.8504,"kaldi",FALSE
"ERISIM","MTT","Yas",5,0.055,0.032,0.788,-0.001,0.111,0.0441,0.5,3,3,3,3.3,3.2,0.2,0.68,3,0.33,TRUE,FALSE,"Degil","Yok","olcek_Z",-0.072,-0.027,0.072,0.5125,"gecti",FALSE
"ERISIM","FCV","Yas",5,0.049,0.035,0.615,-0.018,0.118,0.0826,0.5,3,3,3,7.5,7.2,0,0.64,3,0.199,FALSE,FALSE,"Degil","Yok","olcek_Z",-0.072,-0.149,0.149,0.608,"gecti",FALSE
"ERISIM","RNS","Yas",5,-0.021,0.052,-0.19,-0.14,0.061,0.6541,0.5,2,3,3,7.5,7.4,0.2,0.507,3,-0.424,FALSE,FALSE,"Degil","Yok","olcek_Z",-0.072,-0.131,0.131,0.4862,"gecti",FALSE
"ERISIM","ILT","Yas",5,-0.027,0.045,-0.277,-0.125,0.05,0.7249,0.5,2,3,3,5.9,5.9,0.2,0.507,3,-0.498,FALSE,FALSE,"Degil","Yok","olcek_Z",-0.072,-0.11,0.11,0.9588,"gecti",FALSE
"ERISIM","MEMNUNIYET","Yas",5,-0.01,0.033,-0.141,-0.074,0.058,0.6209,0.8125,2,2,2,4.8,4.7,0,0.48,3,-0.495,FALSE,FALSE,"Degil","Yok","olcek_Z",-0.072,-0.11,0.11,0.5928,"gecti",FALSE
"MEMNUNIYET","ERS","Yas",5,-0.154,0.108,-0.619,-0.393,-0.003,0.9221,0.9688,1,1,1,6.8,7.1,0.643,0.293,5,0.773,FALSE,FALSE,"Degil","Yok","olcek_Z",-0.11,0.015,0.11,0.5411,"gecti",FALSE
"MEMNUNIYET","KAB","Yas",5,-0.026,0.038,-0.312,-0.103,0.044,0.7522,0.8125,2,1,2,5.8,5.9,0.653,0.347,5,0.25,FALSE,FALSE,"Degil","Yok","olcek_Z",-0.11,-0.083,0.11,0.1794,"gecti",FALSE
"MEMNUNIYET","UYG","Yas",5,-0.045,0.051,-0.384,-0.141,0.065,0.8124,0.8125,2,2,2,5.5,5.7,0.642,0.32,5,0.312,FALSE,FALSE,"Degil","Yok","olcek_Z",-0.11,-0.058,0.11,0.0855,"gecti",FALSE
"MEMNUNIYET","ULS","Yas",5,-0.042,0.014,-1.331,-0.07,-0.014,0.9987,0.9688,0,1,1,5.3,5.7,0.6,0.347,5,-0.747,FALSE,FALSE,"Degil","Yok","olcek_Z",-0.11,-0.091,0.11,0.8602,"gecti",FALSE
"MEMNUNIYET","ERISIM","Yas",5,-0.231,0.315,-0.316,-0.88,0.314,0.7685,0.5,3,1,3,4.1,4.2,0.618,0.347,5,0.611,FALSE,FALSE,"Degil","Yok","olcek_Z",-0.11,-0.072,0.11,0.2629,"gecti",FALSE
