"etiket","X","Y","Z","moderator","dl","ocr","cv0","cv1"
"dikkatli","ERISIM","GUVEN","ILT","MeslekGrup",-0.283005933115905,0.5,24.3670090884934,32.3377754058567
"dikkatli","ERISIM","SOY_index","ILT","Cinsiyet",0.369328684554658,1,8.53267159996231,5.89776713657461
"dikkatli","ERISIM","SOY_index","ILT","YasGrup",-0.882799963548419,0,5.01637368357273,12.1278839925116
"dikkatli","ERISIM","SOY_index","ILT","EgitimGrup",-1.31224218679466,0,8.6009650879122,31.9482243740572
"dikkatli","ERISIM","SOY_index","ILT","MedeniDurum",-0.207480006696733,1,8.7777941439899,10.80171747062
"dikkatli","ERISIM","SOY_index","ILT","Gelir",-0.612424151163264,0,22.6651760951128,41.8149447359853
"dikkatli","ERISIM","SOY_index","ILT","MeslekGrup",-0.596025481069135,0,15.2075755967114,27.600094029405
"dikkatli","ERISIM","GUV_Saglayici","MEMNUNIYET","Cinsiyet",-1.19938688648086,0,2.96735000935809,9.8459104931582
"dikkatli","ERISIM","GUV_Saglayici","MEMNUNIYET","YasGrup",0.426513318172552,1,4.66533994266156,3.04544607051571
"dikkatli","ERISIM","GUV_Saglayici","MEMNUNIYET","EgitimGrup",-0.557933553788927,0.333333333333333,7.40606663175352,12.9388321496472
"dikkatli","ERISIM","GUV_Saglayici","MEMNUNIYET","MedeniDurum",-0.172018872231658,1,8.56594994195179,10.1737808684907
"dikkatli","ERISIM","GUV_Saglayici","MEMNUNIYET","Gelir",-1.27201246176795,0,7.38331524268622,26.3438597261663
"dikkatli","ERISIM","GUV_Saglayici","MEMNUNIYET","MeslekGrup",-0.333133216401474,0.5,23.3408094643812,32.5682056024607
"dikkatli","ERISIM","GUV_Odeyici","MEMNUNIYET","Cinsiyet",1.87660735387884,1,3.61180649312846,0.552998876888602
"dikkatli","ERISIM","GUV_Odeyici","MEMNUNIYET","YasGrup",-0.13174438157395,1,13.2931786762403,15.1650798090492
"dikkatli","ERISIM","GUV_Odeyici","MEMNUNIYET","EgitimGrup",-0.396576244443575,0.333333333333333,6.34023353620008,9.42618870656223
"dikkatli","ERISIM","GUV_Odeyici","MEMNUNIYET","MedeniDurum",0.238477524057895,1,6.36908149579879,5.01773051343952
"dikkatli","ERISIM","GUV_Odeyici","MEMNUNIYET","Gelir",-1.03807739461745,0,14.1529347022959,39.9648132054775
"dikkatli","ERISIM","GUV_Odeyici","MEMNUNIYET","MeslekGrup",-0.519016992049641,0,27.3686876456152,45.9896589350473
"dikkatli","ERISIM","GUVEN","MEMNUNIYET","Cinsiyet",-1.10235271671963,0,1.97302290103875,5.94125003177787
"dikkatli","ERISIM","GUVEN","MEMNUNIYET","YasGrup",0.00905676576365133,1,8.14392296839711,8.07049836220148
"dikkatli","ERISIM","GUVEN","MEMNUNIYET","EgitimGrup",-0.472769561281187,0,7.2303290054377,11.6005684651805
"dikkatli","ERISIM","GUVEN","MEMNUNIYET","MedeniDurum",0.0136072050074099,1,6.94081693785972,6.84701148115408
"dikkatli","ERISIM","GUVEN","MEMNUNIYET","Gelir",-1.17065083883989,0,9.19744241407711,29.6533850693158
"dikkatli","ERISIM","GUVEN","MEMNUNIYET","MeslekGrup",-0.455452564889955,0.25,24.3670090884934,38.4240165817193
"dikkatli","ERISIM","SOY_index","MEMNUNIYET","Cinsiyet",-0.37597030586026,0,8.53267159996231,12.4270160847083
"dikkatli","ERISIM","SOY_index","MEMNUNIYET","YasGrup",-0.229385066836199,0,5.01637368357273,6.30972671708817
"dikkatli","ERISIM","SOY_index","MEMNUNIYET","EgitimGrup",-1.04202309246671,0,8.6009650879122,24.3832765424028
"dikkatli","ERISIM","SOY_index","MEMNUNIYET","MedeniDurum",0.242844937319073,1,8.7777941439899,6.88524145995434
"dikkatli","ERISIM","SOY_index","MEMNUNIYET","Gelir",-0.376700263404357,0,22.6651760951128,33.0337549969765
"dikkatli","ERISIM","SOY_index","MEMNUNIYET","MeslekGrup",-0.544766838609317,0,15.2075755967114,26.2209979198178
"dikkatli","ERISIM","MTT","GUV_Saglayici","Cinsiyet",-1.04338251928438,0,2.29510454698532,6.51534991862421
"dikkatli","ERISIM","MTT","GUV_Saglayici","YasGrup",-0.256581453291691,1,17.3070750904421,22.3694644817253
"dikkatli","ERISIM","MTT","GUV_Saglayici","EgitimGrup",-0.679902858292053,0.333333333333333,11.3737605950115,22.448232014433
"dikkatli","ERISIM","MTT","GUV_Saglayici","MedeniDurum",-0.721927105115753,0,2.53268048508911,5.21325973647327
"dikkatli","ERISIM","MTT","GUV_Saglayici","Gelir",-4.64356742194013,0,0.537815886450315,55.8868127506372
"dikkatli","ERISIM","MTT","GUV_Saglayici","MeslekGrup",-0.500402166026153,0.5,24.5080113198025,40.4231331142881
"dikkatli","ERISIM","FCV","GUV_Saglayici","Cinsiyet",-0.338966142431803,1,15.1946901256947,21.3256841644942
"dikkatli","ERISIM","FCV","GUV_Saglayici","YasGrup",-1.31821603417491,0,14.672732872954,54.8283227743866
"dikkatli","ERISIM","FCV","GUV_Saglayici","EgitimGrup",-1.34500236882751,0,24.0614489199407,92.3525481872289
"dikkatli","ERISIM","FCV","GUV_Saglayici","MedeniDurum",-0.426542977549673,1,23.3068512931481,35.7049859665863
"dikkatli","ERISIM","FCV","GUV_Saglayici","Gelir",-1.89641448262491,0,24.7842382761772,165.111727433677
"dikkatli","ERISIM","FCV","GUV_Saglayici","MeslekGrup",-0.0400060554768893,0.75,27.9901711103854,29.1326480751288
"dikkatli","ERISIM","RNS","GUV_Saglayici","Cinsiyet",0.586628581912936,1,11.7379112272285,6.52861809377028
"dikkatli","ERISIM","RNS","GUV_Saglayici","YasGrup",-1.31117654153001,0,8.35001695151864,30.9830447524469
"dikkatli","ERISIM","RNS","GUV_Saglayici","EgitimGrup",-1.11318639525995,0.333333333333333,22.3756940588428,68.1125632574892
"dikkatli","ERISIM","RNS","GUV_Saglayici","MedeniDurum",-0.389362667872942,1,14.5650653579241,21.4986156743929
"dikkatli","ERISIM","RNS","GUV_Saglayici","Gelir",-1.58567668310626,0,19.628970002748,95.8402957136132
"dikkatli","ERISIM","RNS","GUV_Saglayici","MeslekGrup",-0.233266057796115,1,29.0327447458763,36.6601516856078
"dikkatli","ERISIM","ILT","GUV_Saglayici","Cinsiyet",1.48695940152779,1,8.13460777347981,1.838901015653
"dikkatli","ERISIM","ILT","GUV_Saglayici","YasGrup",-0.636399429428517,0,15.1822309316093,28.6893265418901
"dikkatli","ERISIM","ILT","GUV_Saglayici","EgitimGrup",-0.892540045097546,0.333333333333333,8.88579409646854,21.6930922056027
"dikkatli","ERISIM","ILT","GUV_Saglayici","MedeniDurum",-0.585401416905579,0,3.744092800559,6.72331114350137
"dikkatli","ERISIM","ILT","GUV_Saglayici","Gelir",-2.39902031662142,0,5.00918623617462,55.1630746768428
"dikkatli","ERISIM","ILT","GUV_Saglayici","MeslekGrup",-0.136491391374378,0.75,33.9115163567584,38.8709064116483
"dikkatli","ERISIM","MEMNUNIYET","GUV_Saglayici","Cinsiyet",0.971952865488731,1,4.07374481533497,1.54127471175207
"dikkatli","ERISIM","MEMNUNIYET","GUV_Saglayici","YasGrup",-0.740888837430603,0,13.8571294494368,29.0694763121164
"dikkatli","ERISIM","MEMNUNIYET","GUV_Saglayici","EgitimGrup",-1.05117635777655,0,12.9564789641179,37.0686770049327
"dikkatli","ERISIM","MEMNUNIYET","GUV_Saglayici","MedeniDurum",1.21614227437274,1,7.1065695314654,2.1061831266211
"dikkatli","ERISIM","MEMNUNIYET","GUV_Saglayici","Gelir",-2.30507881554263,0,7.42688679402771,74.4543050993702
"dikkatli","ERISIM","MEMNUNIYET","GUV_Saglayici","MeslekGrup",-0.300062565791231,0.75,23.9389483838568,32.3162221503148
"dikkatli","MEMNUNIYET","ERS","GUV_Saglayici","Cinsiyet",-1.58468528903353,0,5.96138906135389,29.0782016207316
"dikkatli","MEMNUNIYET","ERS","GUV_Saglayici","YasGrup",-0.430845308825119,1,20.724536722503,31.8858920412656
"dikkatli","MEMNUNIYET","ERS","GUV_Saglayici","EgitimGrup",-1.4626250393193,0,10.1214554105471,43.6971336697361
"dikkatli","MEMNUNIYET","ERS","GUV_Saglayici","MedeniDurum",0.364289540859437,1,15.1192831772431,10.5032151973765
"dikkatli","MEMNUNIYET","ERS","GUV_Saglayici","Gelir",-0.899661779624205,0,5.11532448360928,12.5774133721128
"dikkatli","MEMNUNIYET","ERS","GUV_Saglayici","MeslekGrup",-0.838258401084259,0.75,34.8259046820488,80.5292037809956
"dikkatli","MEMNUNIYET","KAB","GUV_Saglayici","Cinsiyet",0.0610764398168882,1,2.49370406618734,2.3459554067448
"dikkatli","MEMNUNIYET","KAB","GUV_Saglayici","YasGrup",-0.907072743520235,1,17.8609147002039,44.2425737719887
"dikkatli","MEMNUNIYET","KAB","GUV_Saglayici","EgitimGrup",-1.16150259111073,0,11.7231225341697,37.4522117959113
"dikkatli","MEMNUNIYET","KAB","GUV_Saglayici","MedeniDurum",0.585356981575509,1,16.7120259008942,9.30704455118917
"dikkatli","MEMNUNIYET","KAB","GUV_Saglayici","Gelir",-2.11794334845495,0,1.38188909813996,11.489054845275
"dikkatli","MEMNUNIYET","KAB","GUV_Saglayici","MeslekGrup",-0.371808384331678,0.75,23.7248156155153,34.409405998405
"dikkatli","MEMNUNIYET","UYG","GUV_Saglayici","Cinsiyet",-0.967885175207917,0,4.46131084679818,11.7438278273195
"dikkatli","MEMNUNIYET","UYG","GUV_Saglayici","YasGrup",-0.454641689074731,1,16.5923876524583,26.1431107439301
"dikkatli","MEMNUNIYET","UYG","GUV_Saglayici","EgitimGrup",-1.25951573699631,0.333333333333333,7.58264028153561,26.7190608186316
"dikkatli","MEMNUNIYET","UYG","GUV_Saglayici","MedeniDurum",0.653221334046415,1,9.59297595038074,4.99186618005962
"dikkatli","MEMNUNIYET","UYG","GUV_Saglayici","Gelir",0.73152913706401,1,4.8157653209657,2.31721454798457
"dikkatli","MEMNUNIYET","UYG","GUV_Saglayici","MeslekGrup",-0.321670262319145,0.5,48.1909091926554,66.4759786889713
"dikkatli","MEMNUNIYET","ULS","GUV_Saglayici","Cinsiyet",-1.60501827450232,0,3.78046239733117,18.8189549910243
"dikkatli","MEMNUNIYET","ULS","GUV_Saglayici","YasGrup",0.967925765243841,1,8.9759015618857,3.40967716858498
"dikkatli","MEMNUNIYET","ULS","GUV_Saglayici","EgitimGrup",-0.530496101568041,0.333333333333333,10.5908006243092,18.0019819583196
"dikkatli","MEMNUNIYET","ULS","GUV_Saglayici","MedeniDurum",-2.00883619405881,0,2.7609672462987,20.582007402806
"dikkatli","MEMNUNIYET","ULS","GUV_Saglayici","Gelir",0.826859281093977,1,3.93321055572047,1.72046868210903
"dikkatli","MEMNUNIYET","ULS","GUV_Saglayici","MeslekGrup",-0.115716992672607,0.5,15.2823050711127,17.1571092379883
"dikkatli","MEMNUNIYET","ERISIM","GUV_Saglayici","Cinsiyet",-0.711201777996328,1,1.53313678437265,3.12213668954889
"dikkatli","MEMNUNIYET","ERISIM","GUV_Saglayici","YasGrup",-0.5837766715271,1,13.7531264986507,24.6565565724867
"dikkatli","MEMNUNIYET","ERISIM","GUV_Saglayici","EgitimGrup",-0.935743226437031,0.333333333333333,8.74069854132296,22.280978630017
"dikkatli","MEMNUNIYET","ERISIM","GUV_Saglayici","MedeniDurum",0.324438359935163,1,8.35048286205834,6.03684186149072
"dikkatli","MEMNUNIYET","ERISIM","GUV_Saglayici","Gelir",-2.01304081853394,0,0.967067960026111,7.23951576400368
"dikkatli","MEMNUNIYET","ERISIM","GUV_Saglayici","MeslekGrup",-0.243126539254289,0.5,27.5003051193535,35.0692135655014
"dikkatli","ERISIM","SOY_index","GUV_Saglayici","Cinsiyet",-0.290927652103227,0,8.53267159996231,11.4138800761932
"dikkatli","ERISIM","SOY_index","GUV_Saglayici","YasGrup",-0.317460136409425,0,5.01637368357273,6.8906638890068
"dikkatli","ERISIM","SOY_index","GUV_Saglayici","EgitimGrup",-0.615432594304024,0.333333333333333,8.6009650879122,15.9157154047555
"dikkatli","ERISIM","SOY_index","GUV_Saglayici","MedeniDurum",-0.860747202839322,0,8.7777941439899,20.758843385362
"dikkatli","ERISIM","SOY_index","GUV_Saglayici","Gelir",-0.44453916672488,0,22.6651760951128,35.3524897307852
"dikkatli","ERISIM","SOY_index","GUV_Saglayici","MeslekGrup",-0.25807779519127,0.5,15.2075755967114,19.6852867960148
"dikkatli","MEMNUNIYET","SOY_index","GUV_Saglayici","Cinsiyet",-0.861294790424592,0,24.5352571370398,58.0558768394581
"dikkatli","MEMNUNIYET","SOY_index","GUV_Saglayici","YasGrup",-0.426924657821519,0,16.3196655473913,25.0104944288585
"dikkatli","MEMNUNIYET","SOY_index","GUV_Saglayici","EgitimGrup",-1.01621648596622,0,23.1183074363304,63.8694604299173
"dikkatli","MEMNUNIYET","SOY_index","GUV_Saglayici","MedeniDurum",-1.42099873994586,0,7.38750081525891,30.5935203742884
"dikkatli","MEMNUNIYET","SOY_index","GUV_Saglayici","Gelir",-1.01568995183635,0,4.51795291223139,12.4752782872021
"dikkatli","MEMNUNIYET","SOY_index","GUV_Saglayici","MeslekGrup",-0.258440014403543,0.5,40.6267610523935,52.6079370660469
"dikkatli","ERISIM","MTT","GUV_Odeyici","Cinsiyet",-1.69706128295414,0,2.29510454698532,12.5264158591631
"dikkatli","ERISIM","MTT","GUV_Odeyici","YasGrup",-0.0443305788230051,1,17.3070750904421,18.0915677854436
"dikkatli","ERISIM","MTT","GUV_Odeyici","EgitimGrup",-0.407074386362313,0.333333333333333,11.3737605950115,17.0881183194104
"dikkatli","ERISIM","MTT","GUV_Odeyici","MedeniDurum",1.02182030483215,1,2.53268048508911,0.91161084073503
"dikkatli","ERISIM","MTT","GUV_Odeyici","Gelir",-3.6750899585279,0,0.537815886450315,21.2180233977156
"dikkatli","ERISIM","MTT","GUV_Odeyici","MeslekGrup",-0.10634177317587,0.5,24.5080113198025,27.2578575488908
"dikkatli","ERISIM","FCV","GUV_Odeyici","Cinsiyet",-0.914061238039487,0,15.1946901256947,37.9021284983919
"dikkatli","ERISIM","FCV","GUV_Odeyici","YasGrup",-0.263000917702172,1,14.672732872954,19.0867004800866
"dikkatli","ERISIM","FCV","GUV_Odeyici","EgitimGrup",-0.968685908635119,0,24.0614489199407,63.3894116447449
"dikkatli","ERISIM","FCV","GUV_Odeyici","MedeniDurum",-0.176033368700934,1,23.3068512931481,27.7929039088116
"dikkatli","ERISIM","FCV","GUV_Odeyici","Gelir",-1.22615403209915,0,24.7842382761772,84.467084854282
"dikkatli","ERISIM","FCV","GUV_Odeyici","MeslekGrup",-0.322821768414182,0.5,27.9901711103854,38.654963375081
"dikkatli","ERISIM","RNS","GUV_Odeyici","Cinsiyet",-1.0176198596826,0,11.7379112272285,32.4741289322966
"dikkatli","ERISIM","RNS","GUV_Odeyici","YasGrup",1.11523928859422,1,8.35001695151864,2.7374430134819
"dikkatli","ERISIM","RNS","GUV_Odeyici","EgitimGrup",-0.753187278200436,0,22.3756940588428,47.5205648475548
"dikkatli","ERISIM","RNS","GUV_Odeyici","MedeniDurum",-0.100790481192617,1,14.5650653579241,16.1096159711483
"dikkatli","ERISIM","RNS","GUV_Odeyici","Gelir",-1.20491201911807,0,19.628970002748,65.4913816301545
"dikkatli","ERISIM","RNS","GUV_Odeyici","MeslekGrup",-0.860434028706838,0.25,29.0327447458763,68.6388259841777
"dikkatli","ERISIM","ILT","GUV_Odeyici","Cinsiyet",-0.750909484728143,0,8.13460777347981,17.236634131693
"dikkatli","ERISIM","ILT","GUV_Odeyici","YasGrup",-0.475558506267166,0,15.1822309316093,24.4268816510905
"dikkatli","ERISIM","ILT","GUV_Odeyici","EgitimGrup",-0.582770791755288,0.333333333333333,8.88579409646854,15.9144042185715
"dikkatli","ERISIM","ILT","GUV_Odeyici","MedeniDurum",-0.55318461244688,0,3.744092800559,6.51015951090819
"dikkatli","ERISIM","ILT","GUV_Odeyici","Gelir",-1.93979474364225,0,5.00918623617462,34.8505256165351
"dikkatli","ERISIM","ILT","GUV_Odeyici","MeslekGrup",-0.518794973666917,0.25,33.9115163567584,56.9714147267263
"dikkatli","ERISIM","MEMNUNIYET","GUV_Odeyici","Cinsiyet",-1.51752967573611,0,4.07374481533497,18.5801230508227
"dikkatli","ERISIM","MEMNUNIYET","GUV_Odeyici","YasGrup",-0.178521687270184,1,13.8571294494368,16.5654888986319
"dikkatli","ERISIM","MEMNUNIYET","GUV_Odeyici","EgitimGrup",-0.734933826916147,0,12.9564789641179,27.0187156059017
"dikkatli","ERISIM","MEMNUNIYET","GUV_Odeyici","MedeniDurum",0.0972393083416543,1,7.1065695314654,6.44806659958327
"dikkatli","ERISIM","MEMNUNIYET","GUV_Odeyici","Gelir",-1.68509842549447,0,7.42688679402771,40.0530647095314
"dikkatli","ERISIM","MEMNUNIYET","GUV_Odeyici","MeslekGrup",-0.463339066339814,0.25,23.9389483838568,38.0478979551784
"dikkatli","MEMNUNIYET","ERS","GUV_Odeyici","Cinsiyet",0.00453330206882363,1,5.96138906135389,5.93442544722455
"dikkatli","MEMNUNIYET","ERS","GUV_Odeyici","YasGrup",0.491159912402366,1,20.724536722503,12.6816800273725
"dikkatli","MEMNUNIYET","ERS","GUV_Odeyici","EgitimGrup",-1.06047878907611,0,10.1214554105471,29.2282661099736
"dikkatli","MEMNUNIYET","ERS","GUV_Odeyici","MedeniDurum",-0.0475528543822779,1,15.1192831772431,15.8556168846694
"dikkatli","MEMNUNIYET","ERS","GUV_Odeyici","Gelir",-0.789076781901937,0,5.11532448360928,11.2606868280755
"dikkatli","MEMNUNIYET","ERS","GUV_Odeyici","MeslekGrup",-0.548600101136449,0.75,34.8259046820488,60.2776626748202
"dikkatli","MEMNUNIYET","KAB","GUV_Odeyici","Cinsiyet",-1.10237149555989,0,2.49370406618734,7.50928819368874
"dikkatli","MEMNUNIYET","KAB","GUV_Odeyici","YasGrup",-0.148497098499714,1,17.8609147002039,20.720258387048
"dikkatli","MEMNUNIYET","KAB","GUV_Odeyici","EgitimGrup",-0.907271447858101,0,11.7231225341697,29.0446594033581
"dikkatli","MEMNUNIYET","KAB","GUV_Odeyici","MedeniDurum",-0.221561982771439,1,16.7120259008942,20.8570194735019
"dikkatli","MEMNUNIYET","KAB","GUV_Odeyici","Gelir",-1.41255946428126,0,1.38188909813996,5.67466167309669
"dikkatli","MEMNUNIYET","KAB","GUV_Odeyici","MeslekGrup",-0.694681758607505,0.25,23.7248156155153,47.5225023023782
"dikkatli","MEMNUNIYET","UYG","GUV_Odeyici","Cinsiyet",-1.0531173721461,0,4.46131084679818,12.7886749312955
"dikkatli","MEMNUNIYET","UYG","GUV_Odeyici","YasGrup",0.5441003024561,1,16.5923876524583,9.62961949087299
"dikkatli","MEMNUNIYET","UYG","GUV_Odeyici","EgitimGrup",-0.880237967200468,0.333333333333333,7.58264028153561,18.2853360352653
"dikkatli","MEMNUNIYET","UYG","GUV_Odeyici","MedeniDurum",0.64979695725227,1,9.59297595038074,5.0089895124385
"dikkatli","MEMNUNIYET","UYG","GUV_Odeyici","Gelir",-0.943840442052619,0,4.8157653209657,12.3757067892294
"dikkatli","MEMNUNIYET","UYG","GUV_Odeyici","MeslekGrup",-0.370589474414071,0.75,48.1909091926554,69.8087857216492
"dikkatli","MEMNUNIYET","ULS","GUV_Odeyici","Cinsiyet",-0.882361194621786,0,3.78046239733117,9.13586179844479
"dikkatli","MEMNUNIYET","ULS","GUV_Odeyici","YasGrup",2.06816021617926,1,8.9759015618857,1.13471686087581
"dikkatli","MEMNUNIYET","ULS","GUV_Odeyici","EgitimGrup",-0.332391850025705,0.333333333333333,10.5908006243092,14.7667437574791
"dikkatli","MEMNUNIYET","ULS","GUV_Odeyici","MedeniDurum",-1.45877535933422,0,2.7609672462987,11.8740628867495
"dikkatli","MEMNUNIYET","ULS","GUV_Odeyici","Gelir",1.01679755039655,1,3.93321055572047,1.42284512011442
"dikkatli","MEMNUNIYET","ULS","GUV_Odeyici","MeslekGrup",0.304863268831188,0.75,15.2823050711127,11.2664846541777
"dikkatli","MEMNUNIYET","ERISIM","GUV_Odeyici","Cinsiyet",-1.44795989721511,0,1.53313678437265,6.52261731918628
"dikkatli","MEMNUNIYET","ERISIM","GUV_Odeyici","YasGrup",0.391482145367453,1,13.7531264986507,9.29785784397465
"dikkatli","MEMNUNIYET","ERISIM","GUV_Odeyici","EgitimGrup",-0.833059703269919,0,8.74069854132296,20.1066340937963
"dikkatli","MEMNUNIYET","ERISIM","GUV_Odeyici","MedeniDurum",0.511735914778401,1,8.35048286205834,5.00573096673814
"dikkatli","MEMNUNIYET","ERISIM","GUV_Odeyici","Gelir",-1.33904972242103,0,0.967067960026111,3.68976667111914
"dikkatli","MEMNUNIYET","ERISIM","GUV_Odeyici","MeslekGrup",-0.446221930601614,0.75,27.5003051193535,42.966426454268
"dikkatli","ERISIM","SOY_index","GUV_Odeyici","Cinsiyet",-0.261556859001735,0,8.53267159996231,11.0835205741856
"dikkatli","ERISIM","SOY_index","GUV_Odeyici","YasGrup",-0.651549540738937,0,5.01637368357273,9.62396979894063
"dikkatli","ERISIM","SOY_index","GUV_Odeyici","EgitimGrup",-0.851071817637119,0.333333333333333,8.6009650879122,20.1448008907866
"dikkatli","ERISIM","SOY_index","GUV_Odeyici","MedeniDurum",-0.713150179676779,0,8.7777941439899,17.910288421726
"dikkatli","ERISIM","SOY_index","GUV_Odeyici","Gelir",-0.725571511397439,0,22.6651760951128,46.8242469257092
"dikkatli","ERISIM","SOY_index","GUV_Odeyici","MeslekGrup",-0.458195765332809,0.5,15.2075755967114,24.0465001917523
"dikkatli","MEMNUNIYET","SOY_index","GUV_Odeyici","Cinsiyet",-0.611901797089896,0,24.5352571370398,45.2414158501558
"dikkatli","MEMNUNIYET","SOY_index","GUV_Odeyici","YasGrup",-0.320725049774496,0,16.3196655473913,22.4905654029568
"dikkatli","MEMNUNIYET","SOY_index","GUV_Odeyici","EgitimGrup",-0.41120631100154,0.333333333333333,23.1183074363304,34.877124104204
"dikkatli","MEMNUNIYET","SOY_index","GUV_Odeyici","MedeniDurum",-1.11896209908314,0,7.38750081525891,22.6181253862675
"dikkatli","MEMNUNIYET","SOY_index","GUV_Odeyici","Gelir",0.929150054740862,1,4.51795291223139,1.78409081405112
"dikkatli","MEMNUNIYET","SOY_index","GUV_Odeyici","MeslekGrup",-0.571446045155904,0,40.6267610523935,71.9429205130692
"dikkatli","ERISIM","MTT","GUVEN","Cinsiyet",-1.47226177622601,0,2.29510454698532,10.0045518687255
"dikkatli","ERISIM","MTT","GUVEN","YasGrup",-0.123025814200558,1,17.3070750904421,19.5728068430984
"dikkatli","ERISIM","MTT","GUVEN","EgitimGrup",-0.636788259422223,0.333333333333333,11.3737605950115,21.5009530069655
"dikkatli","ERISIM","MTT","GUVEN","MedeniDurum",-0.793687553291175,0,2.53268048508911,5.60111551837272
"dikkatli","ERISIM","MTT","GUVEN","Gelir",-4.45396569786857,0,0.537815886450315,46.2345206995941
"dikkatli","ERISIM","MTT","GUVEN","MeslekGrup",-0.398780670674621,0.5,24.5080113198025,36.5171030500386
"dikkatli","ERISIM","FCV","GUVEN","Cinsiyet",-1.02985106918517,1,15.1946901256947,42.5549891767526
"dikkatli","ERISIM","FCV","GUVEN","YasGrup",-1.18107531512408,1,14.672732872954,47.8019378901112
"dikkatli","ERISIM","FCV","GUVEN","EgitimGrup",-1.67773376088643,0,24.0614489199407,128.810803862069
"dikkatli","ERISIM","FCV","GUVEN","MedeniDurum",-0.604954780928353,1,23.3068512931481,42.6787929820295
"dikkatli","ERISIM","FCV","GUVEN","Gelir",-2.05484713563586,0,24.7842382761772,193.456955152103
"dikkatli","ERISIM","FCV","GUVEN","MeslekGrup",-0.320398847597514,0.75,27.9901711103854,38.5614188309026
"dikkatli","ERISIM","RNS","GUVEN","Cinsiyet",-0.426170058155809,1,11.7379112272285,17.975216314224
"dikkatli","ERISIM","RNS","GUVEN","YasGrup",-0.431434534320523,1,8.35001695151864,12.8545534636854
"dikkatli","ERISIM","RNS","GUVEN","EgitimGrup",-1.32571772800401,0,22.3756940588428,84.2419496373983
"dikkatli","ERISIM","RNS","GUVEN","MedeniDurum",-0.487639690038356,1,14.5650653579241,23.7187427286905
"dikkatli","ERISIM","RNS","GUVEN","Gelir",-1.7084422966828,0,19.628970002748,108.358896491945
"dikkatli","ERISIM","RNS","GUVEN","MeslekGrup",-0.731134301172342,0.5,29.0327447458763,60.3136606902199
"dikkatli","ERISIM","ILT","GUVEN","Cinsiyet",1.53881903961912,1,8.13460777347981,1.74596686696448
"dikkatli","ERISIM","ILT","GUVEN","YasGrup",-0.667093970971566,1,15.1822309316093,29.5835865075657
"dikkatli","ERISIM","ILT","GUVEN","EgitimGrup",-0.891592365298352,0.333333333333333,8.88579409646854,21.672543838502
"dikkatli","ERISIM","ILT","GUVEN","MedeniDurum",-0.254842667549727,1,3.744092800559,4.83084795807146
"dikkatli","ERISIM","ILT","GUVEN","Gelir",-2.39082830121259,0,5.00918623617462,54.7130238475476
"dikkatli","ERISIM","ILT","GUVEN","MeslekGrup",-0.451392378838848,0.5,33.9115163567584,53.2579479740693
"dikkatli","ERISIM","MEMNUNIYET","GUVEN","Cinsiyet",-0.866390551849445,0,4.07374481533497,9.68863192514843
"dikkatli","ERISIM","MEMNUNIYET","GUVEN","YasGrup",-0.53580180990056,1,13.8571294494368,23.6793100237582
"dikkatli","ERISIM","MEMNUNIYET","GUVEN","EgitimGrup",-1.10767246906704,0,12.9564789641179,39.2232011870016
"dikkatli","ERISIM","MEMNUNIYET","GUVEN","MedeniDurum",1.22388469566798,1,7.1065695314654,2.08993913451321
"dikkatli","ERISIM","MEMNUNIYET","GUVEN","Gelir",-2.27081360872878,0,7.42688679402771,71.9463265198928
"dikkatli","ERISIM","MEMNUNIYET","GUVEN","MeslekGrup",-0.490136683852533,0.75,23.9389483838568,39.081275156168
"dikkatli","MEMNUNIYET","ERS","GUVEN","Cinsiyet",-1.42400482928938,0,5.96138906135389,24.7619536572699
"dikkatli","MEMNUNIYET","ERS","GUVEN","YasGrup",0.102447108450772,1,20.724536722503,18.7065033982896
"dikkatli","MEMNUNIYET","ERS","GUVEN","EgitimGrup",-1.51243836683392,0,10.1214554105471,45.9289591487444
"dikkatli","MEMNUNIYET","ERS","GUVEN","MedeniDurum",-0.151760962373248,1,15.1192831772431,17.5970614173644
"dikkatli","MEMNUNIYET","ERS","GUVEN","Gelir",-1.3336778532937,0,5.11532448360928,19.4125291441237
"dikkatli","MEMNUNIYET","ERS","GUVEN","MeslekGrup",-0.766585380784094,0.75,34.8259046820488,74.9594183339746
"dikkatli","MEMNUNIYET","KAB","GUVEN","Cinsiyet",-0.488101006902237,1,2.49370406618734,4.06279105892528
"dikkatli","MEMNUNIYET","KAB","GUVEN","YasGrup",-0.676981864541496,1,17.8609147002039,35.1490170690951
"dikkatli","MEMNUNIYET","KAB","GUVEN","EgitimGrup",-1.37473350341422,0.333333333333333,11.7231225341697,46.3534943902253
"dikkatli","MEMNUNIYET","KAB","GUVEN","MedeniDurum",-0.081680228394271,1,16.7120259008942,18.1343658264662
"dikkatli","MEMNUNIYET","KAB","GUVEN","Gelir",-0.780086952572444,1,1.38188909813996,3.01481488791538
"dikkatli","MEMNUNIYET","KAB","GUVEN","MeslekGrup",-0.616679751526245,0.75,23.7248156155153,43.956535864855
"dikkatli","MEMNUNIYET","UYG","GUVEN","Cinsiyet",-1.18603864072259,0,4.46131084679818,14.6067138677008
"dikkatli","MEMNUNIYET","UYG","GUVEN","YasGrup",0.0394233558504,1,16.5923876524583,15.9509862178107
